Injection,ImageIndex,Top_1,Top_2,Top_3,Top_4,Top_5,Golden,Bit,NoChange
55,29,6,4,2,7,5,6,24,False
55,30,6,5,3,1,4,6,24,False
55,31,5,3,6,4,2,5,24,False
55,32,4,8,2,6,9,4,24,False
55,33,5,6,4,2,9,5,24,False
55,34,9,0,1,8,7,9,24,False
55,35,3,2,1,8,7,2,24,False
55,36,4,7,5,3,6,4,24,False
55,37,1,9,0,8,3,1,24,False
55,38,9,1,8,3,6,9,24,False
55,39,5,4,2,6,7,5,24,False
55,40,4,2,7,0,8,4,24,False
55,41,6,3,5,1,9,6,24,False
55,42,5,3,7,2,1,5,24,False
55,43,6,2,5,3,8,6,24,False
55,44,0,1,7,9,2,0,24,False
55,45,9,1,0,3,7,9,24,False
55,46,3,6,5,4,2,3,24,False
55,47,9,8,1,3,0,9,24,False
55,48,7,5,4,1,6,7,24,False
55,49,6,7,0,4,5,6,24,False
55,50,9,1,0,3,6,9,24,False
55,51,8,4,6,9,7,8,24,False
55,52,2,7,0,3,1,0,24,False
55,53,3,5,6,4,2,3,24,False
55,54,8,0,1,9,4,8,24,False
55,55,8,9,2,0,1,8,24,False
55,56,7,5,2,4,3,7,24,False
55,57,7,3,5,9,6,7,24,False
55,58,5,7,4,2,3,4,24,False
55,59,3,5,6,1,0,6,24,False
55,60,7,5,3,4,1,7,24,False
55,61,5,3,6,7,4,3,24,False
55,62,3,1,9,2,5,3,24,False
55,63,2,6,4,9,7,2,24,False
55,64,1,8,0,9,6,1,24,False
55,65,2,0,1,6,9,2,24,False
55,66,3,7,1,8,9,3,24,False
55,67,7,4,5,2,9,7,24,False
55,68,2,5,4,3,8,2,24,False
55,69,8,0,4,9,1,8,24,False
55,70,8,0,1,9,7,8,24,False
55,71,0,9,1,7,8,0,24,False
55,72,2,6,0,9,4,2,24,False
55,73,9,0,2,7,1,9,24,False
55,74,3,5,1,7,0,3,24,False
55,75,3,5,7,6,4,3,24,False
55,76,8,0,4,7,9,8,24,False
55,77,1,9,0,6,3,1,24,False
55,78,1,9,5,4,8,1,24,False
55,79,7,5,4,2,8,7,24,False
55,80,2,3,7,6,5,2,24,False
55,81,5,7,9,3,2,5,24,False
55,82,2,7,3,5,9,2,24,False
55,83,7,3,4,0,9,7,24,False
55,84,0,1,4,8,9,0,24,False
55,85,3,6,2,5,1,3,24,False
55,86,4,7,5,2,3,4,24,False
55,87,0,2,8,6,4,0,24,False
55,88,0,2,6,9,1,0,24,False
55,89,4,7,5,3,2,4,24,False
55,90,5,4,7,3,8,5,24,False
55,91,1,9,8,7,3,1,24,False
55,92,1,9,3,7,2,1,24,False
55,93,4,6,2,3,9,4,24,False
55,94,2,6,3,4,5,2,24,False
55,95,1,9,8,0,6,1,24,False
55,96,4,0,7,1,9,4,24,False
55,97,3,6,2,7,8,2,24,False
55,98,1,9,7,4,3,1,24,False
55,99,3,5,0,1,9,5,24,False
56,0,3,5,1,6,2,3,25,False
56,1,8,1,0,9,6,8,25,False
56,2,8,1,9,0,2,8,25,False
56,3,0,8,9,3,1,0,25,False
56,4,6,2,3,4,1,6,25,False
56,5,6,3,5,4,2,6,25,False
56,6,1,9,3,0,5,1,25,False
56,7,6,2,5,0,9,6,25,False
56,8,3,5,4,7,6,3,25,False
56,9,1,9,8,3,6,1,25,False
56,10,0,3,4,5,2,0,25,False
56,11,9,1,7,0,8,9,25,False
56,12,4,5,6,7,3,5,25,False
56,13,7,3,5,2,4,7,25,False
56,14,9,1,7,3,8,9,25,False
56,15,8,1,6,5,0,8,25,False
56,16,5,7,3,6,4,5,25,False
56,17,7,9,4,1,2,7,25,False
56,18,8,9,1,0,6,8,25,False
56,19,6,2,9,8,1,6,25,False
56,20,7,5,0,9,3,7,25,False
56,21,0,2,3,9,6,0,25,False
56,22,4,6,3,2,8,4,25,False
56,23,9,1,3,0,7,9,25,False
56,24,5,3,4,7,9,5,25,False
56,25,2,3,5,0,4,2,25,False
56,26,4,3,5,7,6,4,25,False
56,27,0,6,2,9,7,0,25,False
56,28,9,1,0,8,6,9,25,False
56,29,6,4,2,7,5,6,25,False
56,30,6,5,1,3,4,6,25,False
56,31,5,3,6,4,2,5,25,False
56,32,4,8,2,9,6,4,25,False
56,33,5,6,4,3,9,5,25,False
56,34,9,0,1,8,7,9,25,False
56,35,3,2,1,8,9,2,25,False
56,36,4,7,5,3,6,4,25,False
56,37,1,9,0,8,3,1,25,False
56,38,9,1,8,6,3,9,25,False
56,39,5,4,2,6,3,5,25,False
56,40,4,2,7,0,9,4,25,False
56,41,6,3,5,1,2,6,25,False
56,42,5,3,7,2,1,5,25,False
56,43,6,2,5,3,8,6,25,False
56,44,0,1,7,9,2,0,25,False
56,45,9,1,0,3,7,9,25,False
56,46,3,6,5,4,2,3,25,False
56,47,9,1,8,0,3,9,25,False
56,48,7,5,4,1,3,7,25,False
56,49,6,0,7,4,5,6,25,False
56,50,9,1,0,3,8,9,25,False
56,51,8,4,6,9,7,8,25,False
56,52,2,7,3,0,1,0,25,False
56,53,3,5,6,4,2,3,25,False
56,54,8,0,1,9,4,8,25,False
56,55,8,9,2,0,5,8,25,False
56,56,7,5,3,4,2,7,25,False
56,57,7,3,5,6,9,7,25,False
56,58,5,7,4,3,2,4,25,False
56,59,3,5,6,1,0,6,25,False
56,60,7,5,3,4,1,7,25,False
56,61,5,3,6,7,4,3,25,False
56,62,3,1,9,2,5,3,25,False
56,63,2,6,4,9,7,2,25,False
56,64,1,8,9,0,6,1,25,False
56,65,2,0,1,6,9,2,25,False
56,66,3,7,8,1,9,3,25,False
56,67,7,4,2,5,9,7,25,False
56,68,2,5,3,4,7,2,25,False
56,69,8,0,4,9,1,8,25,False
56,70,8,0,1,7,9,8,25,False
56,71,0,9,1,7,8,0,25,False
56,72,2,6,0,9,4,2,25,False
56,73,9,0,2,7,1,9,25,False
56,74,3,5,1,0,7,3,25,False
56,75,3,5,7,6,4,3,25,False
56,76,8,0,4,7,9,8,25,False
56,77,1,9,0,6,3,1,25,False
56,78,1,9,5,4,8,1,25,False
56,79,7,5,4,2,8,7,25,False
56,80,2,3,6,4,7,2,25,False
56,81,5,7,9,3,2,5,25,False
56,82,2,3,7,5,9,2,25,False
56,83,7,3,4,0,9,7,25,False
56,84,0,1,4,8,9,0,25,False
56,85,3,6,2,5,1,3,25,False
56,86,4,7,5,2,3,4,25,False
56,87,0,2,8,6,4,0,25,False
56,88,0,2,6,9,1,0,25,False
56,89,4,7,5,3,2,4,25,False
56,90,5,4,7,3,8,5,25,False
56,91,1,9,7,8,3,1,25,False
56,92,1,9,3,7,2,1,25,False
56,93,4,6,2,3,5,4,25,False
56,94,2,6,3,4,5,2,25,False
56,95,1,9,8,0,6,1,25,False
56,96,4,0,7,1,9,4,25,False
56,97,3,6,2,7,0,2,25,False
56,98,1,9,7,3,4,1,25,False
56,99,3,5,0,1,9,5,25,False
57,0,3,5,1,6,2,3,26,False
57,1,8,1,0,9,6,8,26,False
57,2,8,1,9,0,2,8,26,False
57,3,0,8,9,3,1,0,26,False
57,4,6,2,3,4,1,6,26,False
57,5,6,3,5,4,2,6,26,False
57,6,1,9,3,0,5,1,26,False
57,7,6,2,5,0,9,6,26,False
57,8,3,5,4,7,6,3,26,False
57,9,1,9,8,3,6,1,26,False
57,10,0,3,4,5,2,0,26,False
57,11,9,1,7,0,8,9,26,False
57,12,4,5,6,7,3,5,26,False
57,13,7,3,5,2,4,7,26,False
57,14,9,1,7,3,8,9,26,False
57,15,8,1,6,5,0,8,26,False
57,16,5,7,3,6,4,5,26,False
57,17,7,9,4,1,2,7,26,False
57,18,8,9,1,0,6,8,26,False
57,19,6,2,9,8,1,6,26,False
57,20,7,5,0,9,3,7,26,False
57,21,0,2,3,9,6,0,26,False
57,22,4,6,3,2,8,4,26,False
57,23,9,1,3,0,7,9,26,False
57,24,5,3,4,7,9,5,26,False
57,25,2,3,5,0,4,2,26,False
57,26,4,3,5,7,6,4,26,False
57,27,0,6,2,9,7,0,26,False
57,28,9,1,0,8,6,9,26,False
57,29,6,4,2,7,5,6,26,False
57,30,6,5,1,3,4,6,26,False
57,31,5,3,6,4,2,5,26,False
57,32,4,8,2,9,6,4,26,False
57,33,5,6,4,3,9,5,26,False
57,34,9,0,1,8,7,9,26,False
57,35,3,2,1,8,9,2,26,False
57,36,4,7,5,3,6,4,26,False
57,37,1,9,0,8,3,1,26,False
57,38,9,1,8,6,3,9,26,False
57,39,5,4,2,6,3,5,26,False
57,40,4,2,7,0,9,4,26,False
57,41,6,3,5,1,2,6,26,False
57,42,5,3,7,2,1,5,26,False
57,43,6,2,5,3,8,6,26,False
57,44,0,1,7,9,2,0,26,False
57,45,9,1,0,3,7,9,26,False
57,46,3,6,5,4,2,3,26,False
57,47,9,1,8,0,3,9,26,False
57,48,7,5,4,1,3,7,26,False
57,49,6,0,7,4,5,6,26,False
57,50,9,1,0,3,8,9,26,False
57,51,8,4,6,9,7,8,26,False
57,52,2,7,3,0,1,0,26,False
57,53,3,5,6,4,2,3,26,False
57,54,8,0,1,9,4,8,26,False
57,55,8,9,2,0,5,8,26,False
57,56,7,5,3,4,2,7,26,False
57,57,7,3,5,6,9,7,26,False
57,58,5,7,4,3,2,4,26,False
57,59,3,5,6,1,0,6,26,False
57,60,7,5,3,4,1,7,26,False
57,61,5,3,6,7,4,3,26,False
57,62,3,1,9,2,5,3,26,False
57,63,2,6,4,9,7,2,26,False
57,64,1,8,9,0,6,1,26,False
57,65,2,0,1,6,9,2,26,False
57,66,3,7,8,1,9,3,26,False
57,67,7,4,2,5,9,7,26,False
57,68,2,5,3,4,7,2,26,False
57,69,8,0,4,9,1,8,26,False
57,70,8,0,1,7,9,8,26,False
57,71,0,9,1,7,8,0,26,False
57,72,2,6,0,9,4,2,26,False
57,73,9,0,2,7,1,9,26,False
57,74,3,5,1,0,7,3,26,False
57,75,3,5,7,6,4,3,26,False
57,76,8,0,4,7,9,8,26,False
57,77,1,9,0,6,3,1,26,False
57,78,1,9,5,4,8,1,26,False
57,79,7,5,4,2,8,7,26,False
57,80,2,3,6,4,7,2,26,False
57,81,5,7,9,3,2,5,26,False
57,82,2,3,7,5,9,2,26,False
57,83,7,3,4,0,9,7,26,False
57,84,0,1,4,8,9,0,26,False
57,85,3,6,2,5,1,3,26,False
57,86,4,7,5,2,3,4,26,False
57,87,0,2,8,6,4,0,26,False
57,88,0,2,6,9,1,0,26,False
57,89,4,7,5,3,2,4,26,False
57,90,5,4,7,3,8,5,26,False
57,91,1,9,7,8,3,1,26,False
57,92,1,9,3,7,2,1,26,False
57,93,4,6,2,3,5,4,26,False
57,94,2,6,3,4,5,2,26,False
57,95,1,9,8,0,6,1,26,False
57,96,4,0,7,1,9,4,26,False
57,97,3,6,2,7,0,2,26,False
57,98,1,9,7,3,4,1,26,False
57,99,3,5,0,1,9,5,26,False
58,0,3,5,1,6,2,3,27,False
58,1,8,1,0,9,6,8,27,False
58,2,8,1,9,0,2,8,27,False
58,3,0,8,9,3,1,0,27,False
58,4,6,2,3,4,1,6,27,False
58,5,6,3,5,4,2,6,27,False
58,6,1,9,3,0,5,1,27,False
58,7,6,2,5,0,9,6,27,False
58,8,3,5,4,7,6,3,27,False
58,9,1,9,8,3,6,1,27,False
58,10,0,3,4,5,2,0,27,False
58,11,9,1,7,0,8,9,27,False
58,12,4,5,6,7,3,5,27,False
58,13,7,3,5,2,4,7,27,False
58,14,9,1,7,3,8,9,27,False
58,15,8,1,6,5,0,8,27,False
58,16,5,7,3,6,4,5,27,False
58,17,7,9,4,1,2,7,27,False
58,18,8,9,1,0,6,8,27,False
58,19,6,2,9,8,1,6,27,False
58,20,7,5,0,9,3,7,27,False
58,21,0,2,3,9,6,0,27,False
58,22,4,6,3,2,8,4,27,False
58,23,9,1,3,0,7,9,27,False
58,24,5,3,4,7,9,5,27,False
58,25,2,3,5,0,4,2,27,False
58,26,4,3,5,7,6,4,27,False
58,27,0,6,2,9,7,0,27,False
58,28,9,1,0,8,6,9,27,False
58,29,6,4,2,7,5,6,27,False
58,30,6,5,1,3,4,6,27,False
58,31,5,3,6,4,2,5,27,False
58,32,4,8,2,9,6,4,27,False
58,33,5,6,4,3,9,5,27,False
58,34,9,0,1,8,7,9,27,False
58,35,3,2,1,8,9,2,27,False
58,36,4,7,5,3,6,4,27,False
58,37,1,9,0,8,3,1,27,False
58,38,9,1,8,6,3,9,27,False
58,39,5,4,2,6,3,5,27,False
58,40,4,2,7,0,9,4,27,False
58,41,6,3,5,1,2,6,27,False
58,42,5,3,7,2,1,5,27,False
58,43,6,2,5,3,8,6,27,False
58,44,0,1,7,9,2,0,27,False
58,45,9,1,0,3,7,9,27,False
58,46,3,6,5,4,2,3,27,False
58,47,9,1,8,0,3,9,27,False
58,48,7,5,4,1,3,7,27,False
58,49,6,0,7,4,5,6,27,False
58,50,9,1,0,3,8,9,27,False
58,51,8,4,6,9,7,8,27,False
58,52,2,7,3,0,1,0,27,False
58,53,3,5,6,4,2,3,27,False
58,54,8,0,1,9,4,8,27,False
58,55,8,9,2,0,5,8,27,False
58,56,7,5,3,4,2,7,27,False
58,57,7,3,5,6,9,7,27,False
58,58,5,7,4,3,2,4,27,False
58,59,3,5,6,1,0,6,27,False
58,60,7,5,3,4,1,7,27,False
58,61,5,3,6,7,4,3,27,False
58,62,3,1,9,2,5,3,27,False
58,63,2,6,4,9,7,2,27,False
58,64,1,8,9,0,6,1,27,False
58,65,2,0,1,6,9,2,27,False
58,66,3,7,8,1,9,3,27,False
58,67,7,4,2,5,9,7,27,False
58,68,2,5,3,4,7,2,27,False
58,69,8,0,4,9,1,8,27,False
58,70,8,0,1,7,9,8,27,False
58,71,0,9,1,7,8,0,27,False
58,72,2,6,0,9,4,2,27,False
58,73,9,0,2,7,1,9,27,False
58,74,3,5,1,0,7,3,27,False
58,75,3,5,7,6,4,3,27,False
58,76,8,0,4,7,9,8,27,False
58,77,1,9,0,6,3,1,27,False
58,78,1,9,5,4,8,1,27,False
58,79,7,5,4,2,8,7,27,False
58,80,2,3,6,4,7,2,27,False
58,81,5,7,9,3,2,5,27,False
58,82,2,3,7,5,9,2,27,False
58,83,7,3,4,0,9,7,27,False
58,84,0,1,4,8,9,0,27,False
58,85,3,6,2,5,1,3,27,False
58,86,4,7,5,2,3,4,27,False
58,87,0,2,8,6,4,0,27,False
58,88,0,2,6,9,1,0,27,False
58,89,4,7,5,3,2,4,27,False
58,90,5,4,7,3,8,5,27,False
58,91,1,9,7,8,3,1,27,False
58,92,1,9,3,7,2,1,27,False
58,93,4,6,2,3,5,4,27,False
58,94,2,6,3,4,5,2,27,False
58,95,1,9,8,0,6,1,27,False
58,96,4,0,7,1,9,4,27,False
58,97,3,6,2,7,0,2,27,False
58,98,1,9,7,3,4,1,27,False
58,99,3,5,0,1,9,5,27,False
59,0,3,5,1,6,2,3,28,False
59,1,8,1,0,9,6,8,28,False
59,2,8,1,9,0,2,8,28,False
59,3,0,8,9,3,1,0,28,False
59,4,6,2,3,4,1,6,28,False
59,5,6,3,5,4,2,6,28,False
59,6,1,9,3,0,5,1,28,False
59,7,6,2,5,0,9,6,28,False
59,8,3,5,4,7,6,3,28,False
59,9,1,9,8,3,6,1,28,False
59,10,0,3,4,5,2,0,28,False
59,11,9,1,7,0,8,9,28,False
59,12,4,5,6,7,3,5,28,False
59,13,7,3,5,2,4,7,28,False
59,14,9,1,7,3,8,9,28,False
59,15,8,1,6,5,0,8,28,False
59,16,5,7,3,6,4,5,28,False
59,17,7,9,4,1,2,7,28,False
59,18,8,9,1,0,6,8,28,False
59,19,6,2,9,8,1,6,28,False
59,20,7,5,0,9,3,7,28,False
59,21,0,2,3,9,6,0,28,False
59,22,4,6,3,2,8,4,28,False
59,23,9,1,3,0,7,9,28,False
59,24,5,3,4,7,9,5,28,False
59,25,2,3,5,0,4,2,28,False
59,26,4,3,5,7,6,4,28,False
59,27,0,6,2,9,7,0,28,False
59,28,9,1,0,8,6,9,28,False
59,29,6,4,2,7,5,6,28,False
59,30,6,5,1,3,4,6,28,False
59,31,5,3,6,4,2,5,28,False
59,32,4,8,2,9,6,4,28,False
59,33,5,6,4,3,9,5,28,False
59,34,9,0,1,8,7,9,28,False
59,35,3,2,1,8,9,2,28,False
59,36,4,7,5,3,6,4,28,False
59,37,1,9,0,8,3,1,28,False
59,38,9,1,8,6,3,9,28,False
59,39,5,4,2,6,3,5,28,False
59,40,4,2,7,0,9,4,28,False
59,41,6,3,5,1,2,6,28,False
59,42,5,3,7,2,1,5,28,False
59,43,6,2,5,3,8,6,28,False
59,44,0,1,7,9,2,0,28,False
59,45,9,1,0,3,7,9,28,False
59,46,3,6,5,4,2,3,28,False
59,47,9,1,8,0,3,9,28,False
59,48,7,5,4,1,3,7,28,False
59,49,6,0,7,4,5,6,28,False
59,50,9,1,0,3,8,9,28,False
59,51,8,4,6,9,7,8,28,False
59,52,2,7,3,0,1,0,28,False
59,53,3,5,6,4,2,3,28,False
59,54,8,0,1,9,4,8,28,False
59,55,8,9,2,0,5,8,28,False
59,56,7,5,3,4,2,7,28,False
59,57,7,3,5,6,9,7,28,False
59,58,5,7,4,3,2,4,28,False
59,59,3,5,6,1,0,6,28,False
59,60,7,5,3,4,1,7,28,False
59,61,5,3,6,7,4,3,28,False
59,62,3,1,9,2,5,3,28,False
59,63,2,6,4,9,7,2,28,False
59,64,1,8,9,0,6,1,28,False
59,65,2,0,1,6,9,2,28,False
59,66,3,7,8,1,9,3,28,False
59,67,7,4,2,5,9,7,28,False
59,68,2,5,3,4,7,2,28,False
59,69,8,0,4,9,1,8,28,False
59,70,8,0,1,7,9,8,28,False
59,71,0,9,1,7,8,0,28,False
59,72,2,6,0,9,4,2,28,False
59,73,9,0,2,7,1,9,28,False
59,74,3,5,1,0,7,3,28,False
59,75,3,5,7,6,4,3,28,False
59,76,8,0,4,7,9,8,28,False
59,77,1,9,0,6,3,1,28,False
59,78,1,9,5,4,8,1,28,False
59,79,7,5,4,2,8,7,28,False
59,80,2,3,6,4,7,2,28,False
59,81,5,7,9,3,2,5,28,False
59,82,2,3,7,5,9,2,28,False
59,83,7,3,4,0,9,7,28,False
59,84,0,1,4,8,9,0,28,False
59,85,3,6,2,5,1,3,28,False
59,86,4,7,5,2,3,4,28,False
59,87,0,2,8,6,4,0,28,False
59,88,0,2,6,9,1,0,28,False
59,89,4,7,5,3,2,4,28,False
59,90,5,4,7,3,8,5,28,False
59,91,1,9,7,8,3,1,28,False
59,92,1,9,3,7,2,1,28,False
59,93,4,6,2,3,5,4,28,False
59,94,2,6,3,4,5,2,28,False
59,95,1,9,8,0,6,1,28,False
59,96,4,0,7,1,9,4,28,False
59,97,3,6,2,7,0,2,28,False
59,98,1,9,7,3,4,1,28,False
59,99,3,5,0,1,9,5,28,False
60,0,3,5,1,6,2,3,29,False
60,1,8,1,0,9,6,8,29,False
60,2,8,1,9,0,2,8,29,False
60,3,0,8,9,3,1,0,29,False
60,4,6,2,3,4,1,6,29,False
60,5,6,3,5,4,2,6,29,False
60,6,1,9,3,0,5,1,29,False
60,7,6,2,5,0,9,6,29,False
60,8,3,5,4,7,6,3,29,False
60,9,1,9,8,3,6,1,29,False
60,10,0,3,4,5,2,0,29,False
60,11,9,1,7,0,8,9,29,False
60,12,4,5,6,7,3,5,29,False
60,13,7,3,5,2,4,7,29,False
60,14,9,1,7,3,8,9,29,False
60,15,8,1,6,5,0,8,29,False
60,16,5,7,3,6,4,5,29,False
60,17,7,9,4,1,2,7,29,False
60,18,8,9,1,0,6,8,29,False
60,19,6,2,9,8,1,6,29,False
60,20,7,5,0,9,3,7,29,False
60,21,0,2,3,9,6,0,29,False
60,22,4,6,3,2,8,4,29,False
60,23,9,1,3,0,7,9,29,False
60,24,5,3,4,7,9,5,29,False
60,25,2,3,5,0,4,2,29,False
60,26,4,3,5,7,6,4,29,False
60,27,0,6,2,9,7,0,29,False
60,28,9,1,0,8,6,9,29,False
60,29,6,4,2,7,5,6,29,False
60,30,6,5,1,3,4,6,29,False
60,31,5,3,6,4,2,5,29,False
60,32,4,8,2,9,6,4,29,False
60,33,5,6,4,3,9,5,29,False
60,34,9,0,1,8,7,9,29,False
60,35,3,2,1,8,9,2,29,False
60,36,4,7,5,3,6,4,29,False
60,37,1,9,0,8,3,1,29,False
60,38,9,1,8,6,3,9,29,False
60,39,5,4,2,6,3,5,29,False
60,40,4,2,7,0,9,4,29,False
60,41,6,3,5,1,2,6,29,False
60,42,5,3,7,2,1,5,29,False
60,43,6,2,5,3,8,6,29,False
60,44,0,1,7,9,2,0,29,False
60,45,9,1,0,3,7,9,29,False
60,46,3,6,5,4,2,3,29,False
60,47,9,1,8,0,3,9,29,False
60,48,7,5,4,1,3,7,29,False
60,49,6,0,7,4,5,6,29,False
60,50,9,1,0,3,8,9,29,False
60,51,8,4,6,9,7,8,29,False
60,52,2,7,3,0,1,0,29,False
60,53,3,5,6,4,2,3,29,False
60,54,8,0,1,9,4,8,29,False
60,55,8,9,2,0,5,8,29,False
60,56,7,5,3,4,2,7,29,False
60,57,7,3,5,6,9,7,29,False
60,58,5,7,4,3,2,4,29,False
60,59,3,5,6,1,0,6,29,False
60,60,7,5,3,4,1,7,29,False
60,61,5,3,6,7,4,3,29,False
60,62,3,1,9,2,5,3,29,False
60,63,2,6,4,9,7,2,29,False
60,64,1,8,9,0,6,1,29,False
60,65,2,0,1,6,9,2,29,False
60,66,3,7,8,1,9,3,29,False
60,67,7,4,2,5,9,7,29,False
60,68,2,5,3,4,7,2,29,False
60,69,8,0,4,9,1,8,29,False
60,70,8,0,1,7,9,8,29,False
60,71,0,9,1,7,8,0,29,False
60,72,2,6,0,9,4,2,29,False
60,73,9,0,2,7,1,9,29,False
60,74,3,5,1,0,7,3,29,False
60,75,3,5,7,6,4,3,29,False
60,76,8,0,4,7,9,8,29,False
60,77,1,9,0,6,3,1,29,False
60,78,1,9,5,4,8,1,29,False
60,79,7,5,4,2,8,7,29,False
60,80,2,3,6,4,7,2,29,False
60,81,5,7,9,3,2,5,29,False
60,82,2,3,7,5,9,2,29,False
60,83,7,3,4,0,9,7,29,False
60,84,0,1,4,8,9,0,29,False
60,85,3,6,2,5,1,3,29,False
60,86,4,7,5,2,3,4,29,False
60,87,0,2,8,6,4,0,29,False
60,88,0,2,6,9,1,0,29,False
60,89,4,7,5,3,2,4,29,False
60,90,5,4,7,3,8,5,29,False
60,91,1,9,7,8,3,1,29,False
60,92,1,9,3,7,2,1,29,False
60,93,4,6,2,3,5,4,29,False
60,94,2,6,3,4,5,2,29,False
60,95,1,9,8,0,6,1,29,False
60,96,4,0,7,1,9,4,29,False
60,97,3,6,2,7,0,2,29,False
60,98,1,9,7,3,4,1,29,False
60,99,3,5,0,1,9,5,29,False
61,0,0,2,3,7,1,3,30,False
61,1,0,2,3,7,1,8,30,False
61,2,0,2,3,7,1,8,30,False
61,3,1,0,2,3,9,0,30,False
61,4,0,1,2,3,5,6,30,False
61,5,0,2,3,7,1,6,30,False
61,6,0,1,2,3,5,1,30,False
61,7,0,2,3,7,1,6,30,False
61,8,2,3,0,1,5,3,30,False
61,9,0,2,3,7,1,1,30,False
61,10,1,3,2,0,9,0,30,False
61,11,0,2,3,7,1,9,30,False
61,12,0,1,2,7,9,5,30,False
61,13,0,1,2,3,4,7,30,False
61,14,0,1,2,7,9,9,30,False
61,15,0,1,2,7,9,8,30,False
61,16,0,1,2,7,9,5,30,False
61,17,0,2,3,7,1,7,30,False
61,18,0,2,3,7,1,8,30,False
61,19,0,2,3,7,1,6,30,False
61,20,0,1,2,3,5,7,30,False
61,21,0,1,3,7,8,0,30,False
61,22,0,1,2,3,5,4,30,False
61,23,0,1,2,3,5,9,30,False
61,24,3,1,2,0,8,5,30,False
61,25,0,1,2,7,9,2,30,False
61,26,0,1,2,7,9,4,30,False
61,27,0,2,3,7,1,0,30,False
61,28,0,1,2,7,9,9,30,False
61,29,0,2,3,7,1,6,30,False
61,30,0,2,3,7,1,6,30,False
61,31,2,3,0,1,8,5,30,False
61,32,1,3,2,0,8,4,30,False
61,33,0,1,2,7,9,5,30,False
61,34,0,1,2,7,9,9,30,False
61,35,0,1,2,3,4,2,30,False
61,36,0,2,3,7,1,4,30,False
61,37,0,2,3,7,1,1,30,False
61,38,0,2,3,7,1,9,30,False
61,39,0,2,3,7,1,5,30,False
61,40,0,1,2,7,9,4,30,False
61,41,0,1,2,7,9,6,30,False
61,42,0,1,2,3,4,5,30,False
61,43,0,2,3,7,1,6,30,False
61,44,0,1,2,7,9,0,30,False
61,45,0,2,3,7,1,9,30,False
61,46,0,1,2,7,9,3,30,False
61,47,0,1,2,7,9,9,30,False
61,48,0,2,3,7,1,7,30,False
61,49,1,2,3,0,9,6,30,False
61,50,0,2,3,7,1,9,30,False
61,51,0,2,3,7,1,8,30,False
61,52,0,1,2,7,9,0,30,False
61,53,0,1,2,3,7,3,30,False
61,54,0,2,3,7,1,8,30,False
61,55,1,2,3,0,5,8,30,False
61,56,0,1,2,3,5,7,30,False
61,57,0,1,2,3,4,7,30,False
61,58,1,2,3,0,9,4,30,False
61,59,1,2,3,0,9,6,30,False
61,60,0,2,3,7,1,7,30,False
61,61,0,1,2,7,9,3,30,False
61,62,0,1,2,7,9,3,30,False
61,63,0,1,2,7,9,2,30,False
61,64,0,2,3,7,1,1,30,False
61,65,1,2,3,0,9,2,30,False
61,66,0,1,2,4,5,3,30,False
61,67,0,2,3,7,1,7,30,False
61,68,3,2,1,8,0,2,30,False
61,69,1,3,2,0,8,8,30,False
61,70,0,2,3,7,1,8,30,False
61,71,0,2,3,7,1,0,30,False
61,72,0,2,3,7,1,2,30,False
61,73,0,1,2,3,7,9,30,False
61,74,0,1,2,7,9,3,30,False
61,75,0,1,2,3,4,3,30,False
61,76,2,0,1,3,5,8,30,False
61,77,0,1,2,3,4,1,30,False
61,78,0,2,3,7,1,1,30,False
61,79,3,1,8,2,0,7,30,False
61,80,3,2,1,0,8,2,30,False
61,81,0,1,2,3,4,5,30,False
61,82,0,1,2,7,9,2,30,False
61,83,0,1,3,2,8,7,30,False
61,84,0,2,3,7,1,0,30,False
61,85,0,2,3,7,1,3,30,False
61,86,0,2,3,7,1,4,30,False
61,87,1,0,2,3,8,0,30,False
61,88,0,1,2,7,9,0,30,False
61,89,0,2,3,7,1,4,30,False
61,90,0,2,3,7,1,5,30,False
61,91,0,1,2,3,5,1,30,False
61,92,0,1,3,7,8,1,30,False
61,93,3,1,2,0,8,4,30,False
61,94,2,0,1,3,9,2,30,False
61,95,3,1,2,0,8,1,30,False
61,96,0,1,2,7,9,4,30,False
61,97,0,1,2,3,4,2,30,False
61,98,0,1,2,7,9,1,30,False
61,99,0,2,3,7,1,5,30,False
62,0,3,5,1,6,2,3,0,False
62,1,8,1,0,9,3,8,0,False
62,2,8,1,9,0,2,8,0,False
62,3,0,8,9,3,1,0,0,False
62,4,6,2,3,4,1,6,0,False
62,5,6,3,5,4,2,6,0,False
62,6,1,9,3,0,5,1,0,False
62,7,6,2,5,0,9,6,0,False
62,8,3,5,4,7,6,3,0,False
62,9,1,9,8,3,6,1,0,False
62,10,0,3,4,5,2,0,0,False
62,11,9,1,7,8,0,9,0,False
62,12,4,5,6,7,3,5,0,False
62,13,7,3,5,2,4,7,0,False
62,14,9,1,7,8,3,9,0,False
62,15,8,1,6,5,0,8,0,False
62,16,5,7,3,6,4,5,0,False
62,17,7,9,4,1,2,7,0,False
62,18,8,9,1,0,6,8,0,False
62,19,6,2,9,8,1,6,0,False
62,20,7,5,0,9,3,7,0,False
62,21,0,2,3,9,6,0,0,False
62,22,4,6,3,2,8,4,0,False
62,23,9,1,3,0,7,9,0,False
62,24,5,3,4,7,9,5,0,False
62,25,2,3,5,0,4,2,0,False
